Sensor ID,Lat, Long,Timestamp,Soil Moisture (%),Soil Type,Recommended Crop(s),Recommended Crop(s)
S4381,84.6694,-143.9158,06:03.0,14.1,Sandy,Millet, Sorghum
S4382,4.8201,81.6353,25:03.0,29,Loam,Rice, Sugarcane
S4383,55.4387,37.1857,33:03.0,20.2,Clay,Corn, Soybeans
S4384,-21.9825,-172.5423,43:03.0,13,Sandy,Millet, Sorghum
S4385,58.7812,94.8405,14:03.0,34.7,Loam,Rice, Sugarcane
S4386,26.0068,-164.2536,34:03.0,32.4,Loam,Rice, Sugarcane
S4387,-45.2983,-149.9056,52:03.0,32,Loam,Rice, Sugarcane
S4388,-64.3256,45.8584,02:03.0,9.6,Loam,Wheat, Barley
S4389,-87.5706,167.8899,49:03.0,26.5,Clay,Rice, Sugarcane
S4390,82.3712,-141.718,17:03.0,35,Clay,Rice, Sugarcane
S4391,42.5037,-58.1796,13:03.0,8.2,Loam,Wheat, Barley
S4392,37.342,-107.1642,33:03.0,26.2,Sandy,Potatoes, Carrots
S4393,-3.5234,22.6264,41:03.0,21.6,Loam,Maize, Cotton
S4394,-10.0213,-121.268,59:03.0,18.9,Loam,Maize, Cotton
S4395,-30.2839,-124.3752,19:03.0,33,Loam,Rice, Sugarcane
S4396,-79.9424,69.1348,03:03.0,16.6,Sandy,Corn, Sunflower
S4397,22.9475,-135.6928,46:03.0,21.7,Clay,Corn, Soybeans
S4398,58.4865,-142.9865,13:03.0,16.2,Loam,Maize, Cotton
S4399,-36.5871,4.1553,37:03.0,17.7,Loam,Maize, Cotton
S4400,60.567,-128.9394,32:03.0,7.6,Sandy,Millet, Sorghum
S4401,74.1901,-171.3597,13:03.0,12.9,Loam,Wheat, Barley
S4402,-13.1156,-126.9445,44:03.0,32.2,Loam,Rice, Sugarcane
S4403,27.9656,-98.6816,26:03.0,21.6,Loam,Maize, Cotton
S4404,68.2182,-41.4922,28:03.0,12.9,Sandy,Millet, Sorghum
S4405,69.1603,116.2026,12:03.0,27.7,Clay,Rice, Sugarcane
S4406,-69.7664,-118.9587,25:03.0,16.6,Sandy,Corn, Sunflower
S4407,-70.1756,-143.3749,28:03.0,15.7,Loam,Maize, Cotton
S4408,82.0528,-51.3692,13:03.0,25.8,Loam,Rice, Sugarcane
S4409,20.8254,-137.3937,58:03.0,14.4,Sandy,Millet, Sorghum
S4410,76.1975,151.1545,35:03.0,23,Loam,Maize, Cotton
S4411,71.2056,37.6223,51:03.0,10.4,Loam,Wheat, Barley
S4412,-57.9478,10.973,35:03.0,11.6,Loam,Wheat, Barley
S4413,17.9301,64.596,04:03.0,17.8,Loam,Maize, Cotton
S4414,-62.9604,60.2184,42:03.0,32.9,Loam,Rice, Sugarcane
S4415,-35.7185,114.3225,16:03.0,32.4,Clay,Rice, Sugarcane
S4416,-27.2906,-142.5879,35:03.0,8.2,Loam,Wheat, Barley
S4417,74.9222,58.2234,09:03.0,25.9,Loam,Rice, Sugarcane
S4418,77.9187,111.859,00:03.0,15,Sandy,Corn, Sunflower
S4419,38.0352,-152.507,09:03.0,10.6,Clay,Wheat, Peas
S4420,-89.6078,155.9142,04:03.0,19.3,Loam,Maize, Cotton
S4421,-63.2443,56.1075,35:03.0,6.4,Loam,Wheat, Barley
S4422,-32.3539,-39.3842,31:03.0,19.4,Loam,Maize, Cotton
S4423,39.8418,102.7966,43:03.0,20.7,Clay,Corn, Soybeans
S4424,-3.8822,-155.7671,42:03.0,29.8,Clay,Rice, Sugarcane
S4425,14.0117,165.4507,30:03.0,5.9,Sandy,Millet, Sorghum
S4426,-39.8743,-147.4391,40:03.0,5,Sandy,Millet, Sorghum
S4427,89.0589,-114.526,37:03.0,35,Loam,Rice, Sugarcane
S4428,-20.6969,-65.0463,55:03.0,31.9,Loam,Rice, Sugarcane
S4429,-13.7102,69.6315,56:03.0,26.5,Sandy,Potatoes, Carrots
S4430,-15.49,105.6606,32:03.0,15.5,Loam,Maize, Cotton
S4431,-29.9763,108.7707,11:03.0,30.2,Sandy,Potatoes, Carrots
S4432,27.7118,-91.4731,50:03.0,21.4,Sandy,Corn, Sunflower
S4433,-14.6413,-1.0432,39:03.0,22.5,Clay,Corn, Soybeans
S4434,6.0787,11.6908,00:03.0,33.6,Sandy,Potatoes, Carrots
S4435,57.8528,-41.5342,07:03.0,11.5,Clay,Wheat, Peas
S4436,14.5735,-28.1373,07:03.0,25.1,Sandy,Potatoes, Carrots
S4437,14.0178,69.6596,18:03.0,33.5,Loam,Rice, Sugarcane
S4438,44.691,73.1136,17:03.0,11.2,Clay,Wheat, Peas
S4439,-47.6652,-178.9682,37:03.0,8.7,Sandy,Millet, Sorghum
S4440,88.903,-173.8243,18:03.0,17.4,Sandy,Corn, Sunflower
S4441,10.5074,164.7417,54:03.0,14,Clay,Wheat, Peas
S4442,75.7627,-158.5521,35:03.0,22.8,Clay,Corn, Soybeans
S4443,-27.1174,125.5505,23:03.0,17.2,Sandy,Corn, Sunflower
S4444,66.0191,114.8438,36:03.0,13.4,Sandy,Millet, Sorghum
S4445,-36.9545,-128.1095,13:03.0,11,Sandy,Millet, Sorghum
S4446,63.5962,169.8551,06:03.0,6.1,Clay,Wheat, Peas
S4447,74.3317,-92.7009,12:03.0,17.9,Clay,Corn, Soybeans
S4448,59.0079,-159.8884,46:03.0,13.1,Clay,Wheat, Peas
S4449,-65.1958,166.3387,30:03.0,22.3,Sandy,Corn, Sunflower
S4450,36.7133,-44.1141,52:03.0,18.8,Loam,Maize, Cotton
S4451,-85.2576,167.3687,11:03.0,34.1,Sandy,Potatoes, Carrots
S4452,-23.0968,72.5046,06:03.0,20,Sandy,Corn, Sunflower
S4453,29.2945,-153.4427,27:03.0,29.7,Sandy,Potatoes, Carrots
S4454,60.7387,133.3717,23:03.0,21.6,Sandy,Corn, Sunflower
S4455,-84.5666,-48.5121,17:03.0,13,Clay,Wheat, Peas
S4456,-75.7812,-152.2565,06:03.0,29.5,Clay,Rice, Sugarcane
S4457,12.453,112.9361,25:03.0,6.4,Loam,Wheat, Barley
S4458,-63.0509,-114.3272,27:03.0,30.9,Loam,Rice, Sugarcane
S4459,43.8404,89.3186,30:03.0,31.7,Loam,Rice, Sugarcane
S4460,35.7415,-72.1772,38:03.0,26.6,Sandy,Potatoes, Carrots
S4461,-15.926,-58.5587,20:03.0,12.4,Sandy,Millet, Sorghum
S4462,50.6514,70.2889,23:03.0,8.2,Sandy,Millet, Sorghum
S4463,-38.3816,-123.8806,48:03.0,13.8,Clay,Wheat, Peas
S4464,68.6083,-168.4371,30:03.0,34.5,Sandy,Potatoes, Carrots
S4465,45.2039,1.1864,55:03.0,27.6,Loam,Rice, Sugarcane
S4466,-88.0438,119.7648,09:03.0,21,Loam,Maize, Cotton
S4467,32.3826,135.3515,28:03.0,17,Loam,Maize, Cotton
S4468,9.7481,118.6266,07:03.0,23,Sandy,Corn, Sunflower
S4469,75.447,0.6741,54:03.0,13.2,Sandy,Millet, Sorghum
S4470,37.6835,-27.4787,31:03.0,13.8,Loam,Wheat, Barley
S4471,-61.7759,170.324,40:03.0,11.1,Loam,Wheat, Barley
S4472,3.8702,172.0535,20:03.0,17.3,Sandy,Corn, Sunflower
S4473,-67.476,-103.7289,28:03.0,23.7,Loam,Maize, Cotton
S4474,21.4279,-101.1937,48:03.0,26.8,Clay,Rice, Sugarcane
S4475,-56.9351,88.5585,53:03.0,24,Clay,Corn, Soybeans
S4476,10.673,123.0167,34:03.0,8,Clay,Wheat, Peas
S4477,56.9806,-11.363,57:03.0,14.6,Loam,Wheat, Barley
S4478,-33.6259,51.0807,17:03.0,18.2,Clay,Corn, Soybeans
S4479,58.9057,-120.6632,04:03.0,34.2,Sandy,Potatoes, Carrots
S4480,54.6011,52.793,02:03.0,21.3,Sandy,Corn, Sunflower
S4481,-54.9485,-140.9757,01:03.0,30.1,Loam,Rice, Sugarcane
S4482,-75.9945,37.1485,45:03.0,17.7,Sandy,Corn, Sunflower
S4483,62.3897,-169.9024,17:03.0,29.2,Loam,Rice, Sugarcane
S4484,-39.2028,14.9644,02:03.0,7.5,Loam,Wheat, Barley
S4485,-78.2425,34.9599,12:03.0,22,Sandy,Corn, Sunflower
S4486,46.1739,-68.7168,59:03.0,33.8,Loam,Rice, Sugarcane
S4487,9.3044,49.82,40:03.0,28.6,Clay,Rice, Sugarcane
S4488,-84.174,-83.0995,47:03.0,21.1,Loam,Maize, Cotton
S4489,85.7994,23.3269,43:03.0,33.4,Loam,Rice, Sugarcane
S4490,11.4731,104.4813,22:03.0,7.9,Clay,Wheat, Peas
S4491,-81.7775,-66.7511,42:03.0,6.8,Loam,Wheat, Barley
S4492,79.8316,-176.9477,11:03.0,22.9,Loam,Maize, Cotton
S4493,-25.8032,-78.3352,48:03.0,29.7,Sandy,Potatoes, Carrots
S4494,-18.3355,-109.8419,46:03.0,24.4,Clay,Corn, Soybeans
S4495,45.3316,81.2477,26:03.0,20.7,Loam,Maize, Cotton
S4496,85.2931,72.9565,06:03.0,32.6,Clay,Rice, Sugarcane
S4497,-72.4716,-33.3768,54:03.0,20.5,Sandy,Corn, Sunflower
S4498,43.4612,-143.639,24:03.0,17.8,Sandy,Corn, Sunflower
S4499,55.349,-125.9328,33:03.0,17.5,Clay,Corn, Soybeans
S4500,15.6916,-42.4398,46:03.0,29.2,Loam,Rice, Sugarcane
S4501,15.5445,126.7298,46:03.0,23.9,Loam,Maize, Cotton
S4502,-37.7785,-125.4464,18:03.0,12,Loam,Wheat, Barley
S4503,-6.6409,138.6734,04:03.0,24.4,Loam,Maize, Cotton
S4504,-73.2076,78.6466,52:03.0,14.4,Sandy,Millet, Sorghum
S4505,69.1924,110.6914,24:03.0,29.1,Sandy,Potatoes, Carrots
S4506,27.7596,96.7773,20:03.0,31.6,Sandy,Potatoes, Carrots
S4507,-61.0115,166.9202,52:03.0,24.9,Sandy,Corn, Sunflower
S4508,2.9341,82.3394,35:03.0,11.2,Clay,Wheat, Peas
S4509,27.2511,154.8818,01:03.0,5.5,Loam,Wheat, Barley
S4510,-28.5452,102.7267,39:03.0,18.9,Clay,Corn, Soybeans
S4511,-28.9763,-50.2861,40:03.0,20.8,Sandy,Corn, Sunflower
S4512,64.0715,-24.8755,04:03.0,32.4,Clay,Rice, Sugarcane
S4513,70.3224,98.703,28:03.0,15,Clay,Corn, Soybeans
S4514,-20.2258,-104.8246,19:03.0,25.1,Clay,Rice, Sugarcane
S4515,19.8697,-153.0006,48:03.0,10.5,Sandy,Millet, Sorghum
S4516,-62.5677,46.0043,47:03.0,20,Sandy,Corn, Sunflower
S4517,-0.4459,109.7015,13:03.0,5.1,Loam,Wheat, Barley
S4518,-64.3279,133.3647,03:03.0,13.1,Sandy,Millet, Sorghum
S4519,8.4845,168.821,57:03.0,8.5,Loam,Wheat, Barley
S4520,50.6602,-148.6196,21:03.0,22.2,Clay,Corn, Soybeans
S4521,-73.0595,-67.0613,00:03.0,26.6,Clay,Rice, Sugarcane
S4522,78.1301,-121.8699,45:03.0,11.7,Loam,Wheat, Barley
S4523,-39.5789,-49.2018,02:03.0,33.5,Loam,Rice, Sugarcane
S4524,-73.9387,-115.4929,07:03.0,16.3,Loam,Maize, Cotton
S4525,48.9493,-87.1401,11:03.0,11.4,Loam,Wheat, Barley
S4526,-4.813,-87.8305,41:03.0,11.3,Loam,Wheat, Barley
S4527,67.7984,54.1051,30:03.0,13.8,Sandy,Millet, Sorghum
S4528,-64.7195,-135.3722,29:03.0,15.9,Clay,Corn, Soybeans
S4529,12.372,-165.7466,04:03.0,31.2,Loam,Rice, Sugarcane
S4530,64.6206,-35.6619,21:03.0,20.1,Loam,Maize, Cotton
S4531,64.2602,150.1704,08:03.0,9.5,Sandy,Millet, Sorghum
S4532,-66.7828,-47.9764,21:03.0,35,Loam,Rice, Sugarcane
S4533,62.0704,162.7362,07:03.0,31.1,Sandy,Potatoes, Carrots
S4534,-22.737,65.5923,58:03.0,11.6,Loam,Wheat, Barley
S4535,1.0696,-85.3821,59:03.0,31.6,Loam,Rice, Sugarcane
S4536,67.5966,65.72,11:03.0,11.9,Loam,Wheat, Barley
S4537,21.7105,51.792,20:03.0,17.7,Loam,Maize, Cotton
S4538,43.3877,-91.866,49:03.0,27.7,Sandy,Potatoes, Carrots
S4539,57.8223,-177.1405,58:03.0,10.5,Sandy,Millet, Sorghum
S4540,63.5508,-75.3622,50:03.0,15.7,Clay,Corn, Soybeans
S4541,-61.523,-36.259,09:03.0,5.5,Loam,Wheat, Barley
S4542,-76.8638,-40.2397,52:03.0,5.5,Clay,Wheat, Peas
S4543,-6.7899,-146.3389,57:03.0,10,Sandy,Millet, Sorghum
S4544,-6.142,51.2944,41:03.0,9.9,Sandy,Millet, Sorghum
S4545,72.0228,-12.6529,38:03.0,20.9,Clay,Corn, Soybeans
S4546,-74.5519,83.4401,57:03.0,33.7,Sandy,Potatoes, Carrots
S4547,75.1429,152.0967,42:03.0,23.1,Sandy,Corn, Sunflower
S4548,48.279,-108.1904,21:03.0,12,Clay,Wheat, Peas
S4549,-30.8303,-65.7774,53:03.0,28.2,Loam,Rice, Sugarcane
S4550,89.3589,-4.9338,43:03.0,21.5,Clay,Corn, Soybeans
S4551,36.4124,-8.561,52:03.0,20,Sandy,Corn, Sunflower
S4552,-39.8925,-166.2184,57:03.0,23.2,Loam,Maize, Cotton
S4553,-61.9666,-10.8117,41:03.0,16,Loam,Maize, Cotton
S4554,25.2389,-64.7328,12:03.0,25,Clay,Rice, Sugarcane
S4555,-84.3618,36.3879,54:03.0,6.1,Loam,Wheat, Barley
S4556,-21.5487,157.1255,53:03.0,34.1,Loam,Rice, Sugarcane
S4557,-24.9313,-25.1605,24:03.0,11.7,Clay,Wheat, Peas
S4558,-4.7863,-160.5321,38:03.0,26.3,Loam,Rice, Sugarcane
S4559,66.2437,162.9522,30:03.0,16.2,Loam,Maize, Cotton
S4560,33.0609,-82.8547,58:03.0,6.5,Clay,Wheat, Peas
S4561,24.4237,-149.9071,33:03.0,10.3,Clay,Wheat, Peas
S4562,-77.5334,-34.1753,47:03.0,28.5,Clay,Rice, Sugarcane
S4563,-36.2994,76.3944,53:03.0,21.2,Loam,Maize, Cotton
S4564,66.832,8.9201,24:03.0,30.8,Sandy,Potatoes, Carrots
S4565,30.536,-86.599,05:03.0,9.2,Sandy,Millet, Sorghum
S4566,59.4988,-146.7211,51:03.0,12,Loam,Wheat, Barley
S4567,72.2955,-56.8731,21:03.0,23.1,Sandy,Corn, Sunflower
S4568,45.5717,-120.768,47:03.0,34,Loam,Rice, Sugarcane
S4569,-27.1303,-29.1236,53:03.0,6.8,Sandy,Millet, Sorghum
S4570,-4.4101,67.979,07:03.0,10.2,Sandy,Millet, Sorghum
S4571,-61.076,70.8084,28:03.0,23,Clay,Corn, Soybeans
S4572,-26.1554,69.4445,19:03.0,16.4,Clay,Corn, Soybeans
S4573,-19.9552,-176.4247,58:03.0,31.3,Loam,Rice, Sugarcane
S4574,50.953,34.9663,04:03.0,24.2,Clay,Corn, Soybeans
S4575,-75.9944,60.4665,21:03.0,30.6,Loam,Rice, Sugarcane
S4576,20.9722,-63.4563,39:03.0,34.6,Clay,Rice, Sugarcane
S4577,87.5462,158.0289,26:03.0,22.1,Clay,Corn, Soybeans
S4578,43.7105,85.2189,59:03.0,32.5,Clay,Rice, Sugarcane
S4579,-33.0272,-125.8177,22:03.0,16.6,Clay,Corn, Soybeans
S4580,-7.4414,-126.9048,25:03.0,13.8,Sandy,Millet, Sorghum
S4581,65.5742,-139.1015,13:03.0,26.7,Loam,Rice, Sugarcane
S4582,84.5957,-33.7008,00:03.0,21,Sandy,Corn, Sunflower
S4583,3.7245,-178.6763,53:03.0,22.2,Sandy,Corn, Sunflower
S4584,-8.8994,119.7039,34:03.0,15.8,Sandy,Corn, Sunflower
S4585,-67.3709,-18.2417,34:03.0,21.3,Sandy,Corn, Sunflower
S4586,84.5024,-144.9194,31:03.0,26,Loam,Rice, Sugarcane
S4587,-50.6479,172.4515,44:03.0,12.7,Sandy,Millet, Sorghum
S4588,-14.3683,16.591,17:03.0,18.4,Sandy,Corn, Sunflower
S4589,-60.1018,-44.0796,08:03.0,11.6,Loam,Wheat, Barley
S4590,-27.3446,162.8557,07:03.0,19.8,Loam,Maize, Cotton
S4591,84.914,27.6611,48:03.0,15.4,Loam,Maize, Cotton
S4592,-87.4132,112.9606,39:03.0,21,Clay,Corn, Soybeans
S4593,-87.0856,142.7958,41:03.0,5.8,Sandy,Millet, Sorghum
S4594,0.3753,132.3929,21:03.0,12.1,Sandy,Millet, Sorghum
S4595,35.8771,53.6082,52:03.0,32.9,Loam,Rice, Sugarcane
S4596,-7.9205,-32.2607,55:03.0,9.7,Sandy,Millet, Sorghum
S4597,-26.602,15.2881,01:03.0,13,Loam,Wheat, Barley
S4598,4.1706,95.4292,42:03.0,30.3,Clay,Rice, Sugarcane
S4599,-69.5916,-116.707,39:03.0,30.9,Loam,Rice, Sugarcane
S4600,-12.8909,-116.3177,01:03.0,5.3,Loam,Wheat, Barley
S4601,17.0805,15.3946,38:03.0,18.7,Clay,Corn, Soybeans
S4602,-21.3186,124.233,42:03.0,33.1,Sandy,Potatoes, Carrots
S4603,33.9391,-22.5023,29:03.0,20,Clay,Corn, Soybeans
S4604,-39.0153,43.3355,57:03.0,13.5,Loam,Wheat, Barley
S4605,76.5244,128.519,49:03.0,5.2,Sandy,Millet, Sorghum
S4606,89.1654,110.1383,33:03.0,25,Clay,Rice, Sugarcane
S4607,-71.3138,53.8649,37:03.0,11.5,Loam,Wheat, Barley
S4608,20.9269,-31.9393,07:03.0,8,Loam,Wheat, Barley
S4609,-0.6471,90.6216,58:03.0,15.6,Clay,Corn, Soybeans
S4610,76.9012,-144.1073,10:03.0,20.5,Clay,Corn, Soybeans
S4611,-10.0614,29.2441,58:03.0,30,Clay,Rice, Sugarcane
S4612,-84.1256,-75.6344,52:03.0,8.4,Clay,Wheat, Peas
S4613,-14.2846,-99.7634,20:03.0,17.3,Loam,Maize, Cotton
S4614,-8.1666,-42.8113,36:03.0,21.4,Sandy,Corn, Sunflower
S4615,-54.7992,-10.9533,55:03.0,6.2,Sandy,Millet, Sorghum
S4616,-67.6007,168.3418,07:03.0,6,Sandy,Millet, Sorghum
S4617,74.5253,-31.3435,17:03.0,5.1,Loam,Wheat, Barley
S4618,57.6752,73.3806,19:03.0,8.7,Clay,Wheat, Peas
S4619,43.4076,-177.2622,16:03.0,34.3,Sandy,Potatoes, Carrots
S4620,-22.5641,-99.3828,32:03.0,18.1,Clay,Corn, Soybeans
S4621,-38.9512,136.6586,43:03.0,29,Sandy,Potatoes, Carrots
S4622,-42.3902,121.8543,37:03.0,33,Clay,Rice, Sugarcane
S4623,53.1249,-30.7021,18:03.0,28.3,Sandy,Potatoes, Carrots
S4624,-46.5202,144.0674,47:03.0,31,Sandy,Potatoes, Carrots
S4625,-15.3798,-174.4092,03:03.0,31.5,Clay,Rice, Sugarcane
S4626,-62.3924,-45.2139,08:03.0,21.9,Clay,Corn, Soybeans
S4627,57.0073,115.2124,49:03.0,18.1,Sandy,Corn, Sunflower
S4628,17.9902,-59.3676,07:03.0,29.3,Clay,Rice, Sugarcane
S4629,82.6489,177.4185,45:03.0,27.6,Loam,Rice, Sugarcane
S4630,-46.4704,170.4565,31:03.0,14.7,Loam,Wheat, Barley
S4631,-55.3211,51.9964,31:03.0,15.4,Sandy,Corn, Sunflower
S4632,59.139,108.4794,56:03.0,11,Sandy,Millet, Sorghum
S4633,14.0137,-133.6066,14:03.0,33.3,Clay,Rice, Sugarcane
S4634,24.5292,171.848,27:03.0,10.7,Clay,Wheat, Peas
S4635,-58.7309,145.5017,17:03.0,24.2,Sandy,Corn, Sunflower
S4636,3.1099,-22.5354,59:03.0,26.2,Sandy,Potatoes, Carrots
S4637,-72.076,108.4219,42:03.0,14.9,Clay,Wheat, Peas
S4638,0.7663,47.3188,28:03.0,28.1,Sandy,Potatoes, Carrots
S4639,51.1706,123.4911,39:03.0,25.1,Loam,Rice, Sugarcane
S4640,22.9173,-86.3172,03:03.0,14.5,Clay,Wheat, Peas
S4641,9.523,161.5321,45:03.0,30.8,Clay,Rice, Sugarcane
S4642,-53.3227,-146.4245,16:03.0,21.2,Sandy,Corn, Sunflower
S4643,-11.2642,46.4019,27:03.0,23.1,Clay,Corn, Soybeans
S4644,16.7919,-169.9854,26:03.0,33.8,Clay,Rice, Sugarcane
S4645,37.3637,151.414,21:03.0,13,Clay,Wheat, Peas
S4646,-75.8209,-42.3343,20:03.0,7.8,Clay,Wheat, Peas
S4647,43.6211,-133.0027,55:03.0,21.6,Loam,Maize, Cotton
S4648,-8.3329,47.3406,13:03.0,28.3,Sandy,Potatoes, Carrots
S4649,-25.5382,-93.7001,28:03.0,29.7,Loam,Rice, Sugarcane
S4650,71.6237,-73.1079,54:03.0,22.8,Clay,Corn, Soybeans
S4651,6.3751,-91.7084,07:03.0,34.8,Clay,Rice, Sugarcane
S4652,50.4052,102.9774,32:03.0,24.1,Clay,Corn, Soybeans
S4653,48.6705,57.3328,58:03.0,9.7,Loam,Wheat, Barley
S4654,-40.5063,156.5913,43:03.0,13.6,Loam,Wheat, Barley
S4655,22.9388,49.8192,06:03.0,32.2,Loam,Rice, Sugarcane
S4656,14.2838,-142.7691,05:03.0,21.2,Sandy,Corn, Sunflower
S4657,-7.357,34.522,34:03.0,31.5,Sandy,Potatoes, Carrots
S4658,-70.7262,-78.3133,59:03.0,24.9,Loam,Maize, Cotton
S4659,71.0289,-146.6002,20:03.0,25.4,Loam,Rice, Sugarcane
S4660,-1.0359,-49.897,28:03.0,27.8,Clay,Rice, Sugarcane
S4661,60.8969,-39.3119,22:03.0,21.1,Sandy,Corn, Sunflower
S4662,-1.6133,-172.0955,52:03.0,22.6,Clay,Corn, Soybeans
S4663,-76.7563,165.3182,12:03.0,18.3,Loam,Maize, Cotton
S4664,-76.2637,67.4411,09:03.0,26.3,Loam,Rice, Sugarcane
S4665,-22.4542,-67.1094,23:03.0,23.8,Loam,Maize, Cotton
S4666,73.4944,111.0777,34:03.0,28.6,Sandy,Potatoes, Carrots
S4667,-57.6348,-176.3495,20:03.0,17.3,Clay,Corn, Soybeans
S4668,-57.8381,24.2258,44:03.0,13.3,Loam,Wheat, Barley
S4669,19.1979,-168.6778,23:03.0,15,Sandy,Corn, Sunflower
S4670,85.6649,177.7462,03:03.0,31.9,Clay,Rice, Sugarcane
S4671,-2.896,41.0418,22:03.0,9.6,Clay,Wheat, Peas
S4672,8.3669,-122.9802,10:03.0,9.3,Clay,Wheat, Peas
S4673,43.5054,153.5699,46:03.0,10.6,Loam,Wheat, Barley
S4674,-55.2879,-169.3601,08:03.0,12.3,Sandy,Millet, Sorghum
S4675,-85.8531,4.2281,36:03.0,25.4,Clay,Rice, Sugarcane
S4676,-62.5777,132.0747,23:03.0,15.2,Loam,Maize, Cotton
S4677,-69.3381,-101.8952,52:03.0,25.3,Loam,Rice, Sugarcane
S4678,-31.0428,-100.886,06:03.0,30.8,Sandy,Potatoes, Carrots
S4679,40.9939,158.3453,54:03.0,14.5,Sandy,Millet, Sorghum
S4680,-41.8337,-6.633,24:03.0,7.8,Loam,Wheat, Barley
S4681,81.5813,-54.5208,09:03.0,24.3,Sandy,Corn, Sunflower
S4682,9.2695,-74.0445,02:03.0,32.9,Clay,Rice, Sugarcane
S4683,44.135,-1.5114,36:03.0,6.6,Loam,Wheat, Barley
S4684,2.2782,-36.0208,37:03.0,14.6,Clay,Wheat, Peas
S4685,-55.2502,-117.7346,44:03.0,6,Clay,Wheat, Peas
S4686,33.6703,139.4334,38:03.0,23.7,Clay,Corn, Soybeans
S4687,-39.4051,-38.5827,22:03.0,22.5,Loam,Maize, Cotton
S4688,15.0567,95.9216,38:03.0,5.2,Sandy,Millet, Sorghum
S4689,-33.9147,105.8758,43:03.0,32.4,Loam,Rice, Sugarcane
S4690,81.6772,-4.3806,09:03.0,9.5,Loam,Wheat, Barley
S4691,68.9143,-27.4546,15:03.0,28.4,Sandy,Potatoes, Carrots
S4692,44.4743,113.7212,04:03.0,9.3,Sandy,Millet, Sorghum
S4693,22.124,38.6264,19:03.0,12.1,Clay,Wheat, Peas
S4694,-12.7237,24.1711,49:03.0,21.8,Sandy,Corn, Sunflower
S4695,-22.6871,47.7714,48:03.0,27.3,Sandy,Potatoes, Carrots
S4696,-78.4321,-119.7903,57:03.0,29.5,Sandy,Potatoes, Carrots
S4697,-83.9232,4.0885,13:03.0,23.1,Clay,Corn, Soybeans
S4698,15.6365,-74.3495,34:03.0,12.2,Loam,Wheat, Barley
S4699,58.8036,52.2353,57:03.0,5.1,Sandy,Millet, Sorghum
S4700,83.7261,-53.1888,01:03.0,22.1,Clay,Corn, Soybeans
S4701,-84.6108,-115.2345,26:03.0,31,Sandy,Potatoes, Carrots
S4702,-31.9174,104.7227,48:03.0,8.9,Clay,Wheat, Peas
S4703,-25.606,-153.8495,04:03.0,34.9,Sandy,Potatoes, Carrots
S4704,28.2518,-46.0929,36:03.0,19.7,Loam,Maize, Cotton
S4705,50.3126,-135.9707,08:03.0,33.7,Sandy,Potatoes, Carrots
S4706,-32.654,-176.0756,44:03.0,19.4,Sandy,Corn, Sunflower
S4707,-30.8035,-12.4644,56:03.0,19.6,Sandy,Corn, Sunflower
S4708,53.1431,143.5478,30:03.0,29.4,Loam,Rice, Sugarcane
S4709,11.0953,-41.1873,10:03.0,10.3,Loam,Wheat, Barley
S4710,18.3243,9.8145,51:03.0,9.6,Sandy,Millet, Sorghum
S4711,-71.4744,-79.9026,43:03.0,18.4,Loam,Maize, Cotton
S4712,19.4228,138.0096,57:03.0,31,Clay,Rice, Sugarcane
S4713,64.7843,-153.0633,09:03.0,27.3,Loam,Rice, Sugarcane
S4714,70.6795,-28.1699,39:03.0,6.4,Sandy,Millet, Sorghum
S4715,46.1162,-65.598,00:03.0,26.9,Loam,Rice, Sugarcane
S4716,-32.3781,-109.0356,40:03.0,30.3,Sandy,Potatoes, Carrots
S4717,54.4905,-0.4857,45:03.0,17.1,Loam,Maize, Cotton
S4718,88.2467,-28.3546,01:03.0,19.5,Clay,Corn, Soybeans
S4719,-67.6633,-118.3897,28:03.0,21.7,Loam,Maize, Cotton
S4720,-31.1625,-42.1713,59:03.0,16.6,Sandy,Corn, Sunflower
S4721,13.7545,-77.3867,20:03.0,20.1,Clay,Corn, Soybeans
S4722,25.86,128.1971,21:03.0,21.7,Loam,Maize, Cotton
S4723,87.8319,148.1915,17:03.0,9.3,Sandy,Millet, Sorghum
S4724,-38.8142,122.9914,51:03.0,32.3,Clay,Rice, Sugarcane
S4725,-17.4941,142.4986,53:03.0,15.8,Loam,Maize, Cotton
S4726,75.2462,-165.9167,47:03.0,33.1,Sandy,Potatoes, Carrots
S4727,26.0596,-154.9965,20:03.0,8.6,Sandy,Millet, Sorghum
S4728,-72.8784,108.9048,52:03.0,20.3,Clay,Corn, Soybeans
S4729,40.1857,-81.1175,11:03.0,11.3,Sandy,Millet, Sorghum
S4730,45.6646,-35.876,01:03.0,19.5,Loam,Maize, Cotton
S4731,10.161,-67.2571,08:03.0,34.2,Loam,Rice, Sugarcane
S4732,20.2177,-38.4021,54:03.0,7.8,Sandy,Millet, Sorghum
S4733,35.3622,-16.3506,07:03.0,7.2,Loam,Wheat, Barley
S4734,62.761,168.1749,32:03.0,24.3,Clay,Corn, Soybeans
S4735,-68.1457,-45.3938,45:03.0,7.2,Sandy,Millet, Sorghum
S4736,21.2359,-169.4563,47:03.0,14.2,Clay,Wheat, Peas
S4737,-81.3898,-176.2574,18:03.0,17.6,Sandy,Corn, Sunflower
S4738,-71.0756,-63.7707,56:03.0,14.1,Loam,Wheat, Barley
